target,id,date,flag,user,text
4,1688932467,Sun May 03 12:14:42 PDT 2009,NO_QUERY,StefanieMyr,Revo tonight? yes please 
0,1793404030,Thu May 14 02:33:51 PDT 2009,NO_QUERY,vesula,So tired  Could just lay my head and go to sleep. Maybe I will this afternoon when back in own office...
0,2048945387,Fri Jun 05 16:02:09 PDT 2009,NO_QUERY,Cheskita,so sad my boy is fucking leaving 
0,2050097656,Fri Jun 05 18:03:44 PDT 2009,NO_QUERY,ArysDaniela,Just realized exactly how much she misses her Mallory.  Getting ready in front of the mirror just isn't the same without the bestie.
0,2324207570,Thu Jun 25 02:34:02 PDT 2009,NO_QUERY,Elissa_S,I hate those mornings when you wake up and you want to take some nice long conscious breaths but it aches to breathe  :/
4,2174946875,Sun Jun 14 23:42:00 PDT 2009,NO_QUERY,Jessi_lopez,I have 54 followers!!  Have yo friends follow me plz!!
4,2191292882,Tue Jun 16 04:57:58 PDT 2009,NO_QUERY,Ava_Caranza,On my way to school  im buying my car today !!! Ill be driving myself every where hahaha and it only took me till im 20 hahaha beter l ...
0,2189535751,Tue Jun 16 00:15:58 PDT 2009,NO_QUERY,shellsters,"I was biking, crusing, slicing, and then I fell. Now I'm bleeding "
0,2323665627,Thu Jun 25 01:10:57 PDT 2009,NO_QUERY,_Bootsie_,@FuchsiaStiletto shout u later hun gotta get on with some work  mwah xxx
4,1979890379,Sun May 31 04:55:03 PDT 2009,NO_QUERY,Janniverse,http://twitpic.com/6btju - Last day of the month for my almond milk bread! Liberate a lonely loaf today!  #fb
4,1823045996,Sat May 16 20:59:23 PDT 2009,NO_QUERY,ec09jazzy,@Jake_of_NTJ Aww no problems  You guys are pulling ahead! Yay!!!
0,2200109498,Tue Jun 16 18:27:06 PDT 2009,NO_QUERY,jacobsmyth,can't find tweetdeck anywhere in itunes for UK customers 
0,1998226498,Mon Jun 01 18:12:06 PDT 2009,NO_QUERY,valenpeco,@woodchuckpil I miss u too 
0,1469550103,Tue Apr 07 06:43:10 PDT 2009,NO_QUERY,adamnelson,@monnie Hey you wouldn't do a radio interview about the wireless perhaps that @leehopkins was asking for. I can't do it 
4,2060715992,Sat Jun 06 19:26:21 PDT 2009,NO_QUERY,LittleDeafLegs,@dtoxify On my Mum's side. Don't worry...you don't suddenly have like a hundred extra people to invite to you and Lisa's wedding! 
4,1957659302,Fri May 29 01:11:33 PDT 2009,NO_QUERY,SunshineeKiid,@BreatheBand ComeTo Australia 
4,2002165258,Tue Jun 02 03:21:40 PDT 2009,NO_QUERY,hadviger,Referat beendet 
0,2207369684,Wed Jun 17 07:50:50 PDT 2009,NO_QUERY,lozzydavies,Feels Really Mean on Him  and is sorry
4,1956357024,Thu May 28 21:42:21 PDT 2009,NO_QUERY,olicupcakepatty,what does not destroy me will only make me stronger 
0,2017019315,Wed Jun 03 07:43:52 PDT 2009,NO_QUERY,HeatherCRUMPET,Needs to build a bridge and get over it tbh  just so gutted :'(
4,2057297783,Sat Jun 06 12:44:28 PDT 2009,NO_QUERY,kpbslu06,@UppityBlack haha talking the vagaries of retail could be a month long endeavor ;) 
4,1975770766,Sat May 30 15:51:59 PDT 2009,NO_QUERY,sunshine_diva,You have 177 of what?  @shonniedkny1973
0,2256998462,Sat Jun 20 13:38:03 PDT 2009,NO_QUERY,briandowning,"an early father's day present.  Pictures with my daughter.  Only problem, we have to wait for them to be developed.  "
0,1753147278,Sun May 10 00:19:27 PDT 2009,NO_QUERY,MizSadittyFancy,doin nothin...MISSIN HIM 
4,1556380946,Sat Apr 18 22:37:04 PDT 2009,NO_QUERY,McKayla_JB,@MussoMitchel you're so good to your fans! 
0,2283409681,Mon Jun 22 12:35:29 PDT 2009,NO_QUERY,pisspants89,just got twitter  its all bre's fault ; this is retarded!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
4,2177864345,Mon Jun 15 06:49:42 PDT 2009,NO_QUERY,mariabella_,Love makes us act like we are fools. I want to go to Paris with you  (c)
4,1976012604,Sat May 30 16:23:52 PDT 2009,NO_QUERY,DarknPretty,Me n my mom did a lot of walking.My feet hurt.I got my outfit 4 church its nice n we got the desk 4 the computer.Yay 
0,2230535685,Thu Jun 18 17:15:03 PDT 2009,NO_QUERY,BBYFlowerMound,"hmm, I have tweeter's block. "
0,2236156552,Fri Jun 19 02:59:47 PDT 2009,NO_QUERY,White69Devil,@kellysangels1 Rofl i was up earlier than i would have been if i had been working!!!  Fail haha
0,2208024042,Wed Jun 17 08:41:02 PDT 2009,NO_QUERY,xAmandaDonato,i neeed a job 
0,2066731179,Sun Jun 07 11:04:06 PDT 2009,NO_QUERY,Tom_Blake,@ktoint83 ok im sorry i'll shut up! 
0,2242128981,Fri Jun 19 11:48:21 PDT 2009,NO_QUERY,ParkUpdates,wtf? Rafa won't play? this fuckin sucks! who'll stop Fed now?? 
4,2189522338,Tue Jun 16 00:13:58 PDT 2009,NO_QUERY,RosalieDewerauX,...My lips like sugar...my lips like sugar...This candy got you sprung...this candy got you sprung... 
0,2061270253,Sat Jun 06 20:31:19 PDT 2009,NO_QUERY,jesikahhhudson,It's finally hit me and I'm upset 
4,2063521876,Sun Jun 07 03:00:09 PDT 2009,NO_QUERY,wulshaz,@pink http://twitpic.com/6tc13 - that looks awesome  p!nk can you please do me a favour and say happy birthday too my son ryan who is  ...
4,2177367645,Mon Jun 15 05:59:01 PDT 2009,NO_QUERY,csratliff,"@JeanneAllen How's your trip, Jeanne? AND...the CER report will be coming out soon, right?? "
4,1975908522,Sat May 30 16:09:52 PDT 2009,NO_QUERY,mpaust,@kristylisty Sorry we missed you! We spent some quality time at the winery though!!  Yum!
0,2222849888,Thu Jun 18 07:31:30 PDT 2009,NO_QUERY,pigletgist,"To work hard or to hardly work? -that is the question... oh wait, Board Meeting, I HAVE to work! "
0,2206774287,Wed Jun 17 07:02:10 PDT 2009,NO_QUERY,GoldyMom,@ToddBrink still no better  My parents had to rescue me!!! LOL
4,1970028516,Sat May 30 02:09:40 PDT 2009,NO_QUERY,sthorwall,"@Littleradge: Thanks, mate.  It's looking like I'll have time to spare, so I'm planning both a sunset AND a sunrise trip to Arthur's Seat!"
0,2253797460,Sat Jun 20 08:45:28 PDT 2009,NO_QUERY,victoria_kate,"@ddlovato so did i, but i realllyyy want to go back to bed "
4,2070153210,Sun Jun 07 17:11:14 PDT 2009,NO_QUERY,fitprosarah,@sitbones Biskit is great! He's chillin on the back porch! He frolics in the ivy and has no clue what he's doing to me! 
0,1686198173,Sun May 03 04:16:47 PDT 2009,NO_QUERY,sidepodcastchat,Don't know why but I just tuned in to BBC1 expecting Jake...  http://tinyurl.com/cfd9zk
0,2252274520,Sat Jun 20 05:53:41 PDT 2009,NO_QUERY,Rkoluvsdiana,@DaniiLovesDiana  me nethier it sucks.. or mollie or u dammit. aww noo fair can i sneak in with you hehe  ill be quiet and then pop up
4,1833904066,Mon May 18 00:53:00 PDT 2009,NO_QUERY,kimhouben,I missed the train this morning.....Had to wait for 20 minutes reading the newspaper in the rising sun! What a start of the day... 
4,1962647621,Fri May 29 11:23:21 PDT 2009,NO_QUERY,ericamay,finishing up a busy week with a busy weekend... 
0,1880477630,Fri May 22 01:23:02 PDT 2009,NO_QUERY,NKo68,at work ... like few people toaday 
4,1825855616,Sun May 17 07:02:22 PDT 2009,NO_QUERY,latansky,"@stevepavlina What an interesting thought on EFT! Total surprise, Steve! "
4,1986242276,Sun May 31 18:32:39 PDT 2009,NO_QUERY,keeks_xo,watching the MTV Movie Awards &amp; then calling it a nite 
4,1970238376,Sat May 30 03:01:47 PDT 2009,NO_QUERY,mausepuup,"Hmm, awake now. Rosalie and I are watching &quot;Anna &amp; die Liebe&quot; .. aaah  ... I love it! =]"
4,1960631405,Fri May 29 08:15:53 PDT 2009,NO_QUERY,tinaeclark,@MsReign  You GO girl!!! Smile with me 
0,2263115572,Sat Jun 20 23:59:43 PDT 2009,NO_QUERY,milliestafford,"Doing numerous assignments, this sucks "
0,2282399586,Mon Jun 22 11:19:12 PDT 2009,NO_QUERY,nicky5oh10,last day here...see him in 5 days...ima miss him..   
4,2014123715,Wed Jun 03 00:31:44 PDT 2009,NO_QUERY,Health121Beauty,wohoooo reached 100+ updates 
0,2177012859,Mon Jun 15 05:15:44 PDT 2009,NO_QUERY,redlimousine,@modsognir me head tubes are all blocked - my ears huuuuurt 
4,1979066514,Sun May 31 01:30:09 PDT 2009,NO_QUERY,_Velouria_,"@shaelynette they haven't gotten rid of my socially awkward butt yet, you're fine "
4,1694110063,Mon May 04 01:07:45 PDT 2009,NO_QUERY,radha_,@crazytwism haha.. good for you  
4,2048031976,Fri Jun 05 14:33:25 PDT 2009,NO_QUERY,GarrattH,Fallout 3 status 800/1450 Big Town and Those completed yesterday 
4,1989647537,Mon Jun 01 02:18:07 PDT 2009,NO_QUERY,barenomore,"juan, creator of be@rbricklove blog, was kind enough to write a small piece on me and barenonore.com [ http://bit.ly/Ic1Wt ] enjoy "
4,1559324446,Sun Apr 19 10:50:36 PDT 2009,NO_QUERY,taylorxanne,@ncpaddler that has go to be the best thing i've seen in a long time  Thank you for sharing!
0,2205461838,Wed Jun 17 04:47:29 PDT 2009,NO_QUERY,kelli_martin,Couldn't sleep....my daughter's cell phone kept beeping because of a low battery and I couldn't find it to throw it against the wall  
0,2201023089,Tue Jun 16 19:41:53 PDT 2009,NO_QUERY,JoshHurtMusic,They killed CORNBREAD!!!!  http://bit.ly/3PCl7R
4,2072529397,Sun Jun 07 21:12:17 PDT 2009,NO_QUERY,TeresaHonoursMC,@MikeRC that doesnt look so &quot;simple&quot; to me! :o Hope u saved me a piece  since my diet came to its own halt ugh. Bleak!
4,1996616364,Mon Jun 01 15:23:20 PDT 2009,NO_QUERY,stephunieee,@honorsociety http://twitpic.com/6ffhl - lmao your face looks so funnyyyyy 
0,1990679612,Mon Jun 01 05:29:18 PDT 2009,NO_QUERY,fairytale__,"@ecomeungirasole hey love, sorry i can't, by msn web i take a lot of virus "
4,1880840765,Fri May 22 02:41:37 PDT 2009,NO_QUERY,mike_is_legit,"@erinheartsroxy is my baby     it's time for me to man up. One day it's gonna happen, one day, you'll see."
4,2050792495,Fri Jun 05 19:18:04 PDT 2009,NO_QUERY,treewatcher21,@David_in_Austin watching now  thx a lot !
0,2180400165,Mon Jun 15 10:25:09 PDT 2009,NO_QUERY,deadprogram,I am starting to see why Twitter alternatives exist... their customer support is worse than non-existent 
4,2174537624,Sun Jun 14 22:45:45 PDT 2009,NO_QUERY,luvlygaljen,says hi everyone!  http://plurk.com/p/10zs3v
4,2048515934,Fri Jun 05 15:19:36 PDT 2009,NO_QUERY,jenwagner,"@alfredtwo   Between you and me, I doubt I will ever say or use the word data again.  "
4,1983710247,Sun May 31 13:41:01 PDT 2009,NO_QUERY,WolfLoverEmily,@RockstarAtHeart I'm pregnant 
0,1971207826,Sat May 30 06:30:53 PDT 2009,NO_QUERY,SafarE,Tonights floppped 
4,1677551372,Sat May 02 02:41:31 PDT 2009,NO_QUERY,beckym1985,@mrsmcflygrimmy gi was in the sound booth all night with fletch.  We were stood right in front of them. Where were you?
4,1974725770,Sat May 30 13:43:14 PDT 2009,NO_QUERY,anikakhan,@vlb4ever  Crazy girl!!! 
4,1965618347,Fri May 29 16:14:23 PDT 2009,NO_QUERY,susanhutchinson,@luvyaa I must say that your posts always make me smile! 
4,2191016028,Tue Jun 16 04:19:05 PDT 2009,NO_QUERY,RoryBecker,@Ben_Hall Sorry man... I take my NDAs fairly seriously... But you should know the guys *are* working on it 
4,1556758994,Sun Apr 19 00:12:33 PDT 2009,NO_QUERY,heyitsfree,"@J_T_WV Haha, you're right. "
0,1834410566,Mon May 18 02:49:48 PDT 2009,NO_QUERY,Sansaa,im so tired..  someone wake me up
0,2053637577,Sat Jun 06 05:13:43 PDT 2009,NO_QUERY,random_words,me for the win. nahh. that fails. 
0,2064579861,Sun Jun 07 06:39:01 PDT 2009,NO_QUERY,JWNY,Monday approaching 
4,2009050094,Tue Jun 02 15:04:14 PDT 2009,NO_QUERY,ana_joyoflife,Happy cause i finally got my blackberry back..... Y voy para noche de galeria! 
4,1989684549,Mon Jun 01 02:26:14 PDT 2009,NO_QUERY,cariad,Sporting a Blue Peter badge after filming all weekend for a London Rollergirls segment.  See my big ol face on it soon enough... 
0,1754471256,Sun May 10 06:23:07 PDT 2009,NO_QUERY,AlexNFFC,"I'm hungover and still in bed, bad times! had a quality day yesterday though, I dread to think how much beer was consumed! my head hurts "
0,2239263164,Fri Jun 19 08:19:45 PDT 2009,NO_QUERY,StephJayyy,"toothache,definetly a sick day for work,i plan on staying in bed ALLLL freakin day "
0,1966192416,Fri May 29 17:17:58 PDT 2009,NO_QUERY,pandamachinne,I have nacho chips...but no cheese. 
0,2054498453,Sat Jun 06 07:29:10 PDT 2009,NO_QUERY,MRJAYV,"@A2ThaR  u know I'm always up early ,, so use to getting up for work that on my days off I still get up  LOL"
4,1986667616,Sun May 31 19:09:20 PDT 2009,NO_QUERY,Donniesgrl72,@puggylicious those are great pics!!! Lucky girl!! 
4,1831960863,Sun May 17 19:51:54 PDT 2009,NO_QUERY,alexhairking,"Gonna watch doubt on my cable,hope its good "
0,2254127695,Sat Jun 20 09:16:10 PDT 2009,NO_QUERY,ann_marie123,@MG62 im staying in  spent way to much money at funky buddah last weekend!!have a good night!!! grrrr im stuck in wiv my bottle of wine :p
4,2181802991,Mon Jun 15 12:19:04 PDT 2009,NO_QUERY,TelishaMarie,@cybersapp...dont start over tomorrow! 2day's not over..U still have time.. 
0,1998081223,Mon Jun 01 17:57:45 PDT 2009,NO_QUERY,bessemerprocess,missing out on Keith kick ass  We're watching a thing about radioactive coconuts on Bikini Atoll.
4,1974463979,Sat May 30 13:11:18 PDT 2009,NO_QUERY,Amy_Reindeer,Waiting BGT to start again  DIVERSITY TO WIN! 
0,1981767300,Sun May 31 09:51:04 PDT 2009,NO_QUERY,tigerchen,@piggyish I thgt ur in sj?  I'm here till 3pm... 
4,1880887217,Fri May 22 02:51:27 PDT 2009,NO_QUERY,Cpitbull,@VioletsCRUK Cancer Research UK Relay For Life: http://tu.nu/0a/31/4e good choice  life's not only business!
4,1694236926,Mon May 04 01:42:06 PDT 2009,NO_QUERY,mrszjbarbar,@TheRealLilZa zaaaa ! 
4,1969652348,Sat May 30 00:44:50 PDT 2009,NO_QUERY,TotesMcGotes,@katelynrix jeremy leaving LA... is he going far far away ?    hehe i keeed
0,2232171750,Thu Jun 18 19:32:58 PDT 2009,NO_QUERY,grantbeattie,@missvic 
4,2002684749,Tue Jun 02 04:53:57 PDT 2009,NO_QUERY,oghg,"In need of more cafeine, maybe some red bull will help "
0,1754751537,Sun May 10 07:16:31 PDT 2009,NO_QUERY,mrsjolene,"@Mrwigginz hey mr, i havent actually been on here for over a month just thought id have a look today-never get the time  how you doing? x"
0,2253106683,Sat Jun 20 07:35:49 PDT 2009,NO_QUERY,HappyHealthyPup,"@boulderdog1 I loved your shock collar post - I'm working w/ a dog right now that was shocked, bite level 3-4 now, no bites before "
0,1981073222,Sun May 31 08:21:15 PDT 2009,NO_QUERY,scheibe1,"I find it interesting that I send long, detailed emails and FB messages only to get a one-liner response. Ugh "
4,2176082842,Mon Jun 15 02:51:54 PDT 2009,NO_QUERY,tmlong1,@nytengaile whats this?! a TWEET? 
0,2236830334,Fri Jun 19 04:37:48 PDT 2009,NO_QUERY,kelbutt,Newest guess on delay is 60-90 minutes. Definitely missing connecting flight. 
0,2208114201,Wed Jun 17 08:47:49 PDT 2009,NO_QUERY,LadyAmberLyAnn,i'm so very sleepy today and have a sore throat. I really hope I am not getting sick 
4,1981565361,Sun May 31 09:25:20 PDT 2009,NO_QUERY,Dansharon,@cyberbonn you chilling on this lazy sunday afternoon or morning maybe to you  who sounds like a Beatles lyric!
0,2283070080,Mon Jun 22 12:09:56 PDT 2009,NO_QUERY,smpreston,"Really, spanish homework? Why must you be extremely difficult to finish? "
4,2183929261,Mon Jun 15 15:10:44 PDT 2009,NO_QUERY,millarca,"@Lisendral Meh, it's all they had and it was Â£1, I'm not expecting anything much. "
0,1990483647,Mon Jun 01 04:59:40 PDT 2009,NO_QUERY,SabrinaTorra,aaahhhh taking a qiuz then class till 12 then coming back to do so much homework aaahhh when is it ever going to end 
0,1970442769,Sat May 30 03:53:15 PDT 2009,NO_QUERY,KateSees,@hummingpeople really to what? the fact that the norwegian guys in bergen kind of scared me last night? eek 
4,1957172534,Thu May 28 23:43:22 PDT 2009,NO_QUERY,windsorj,@RealDMitchell look forward to that then David! Love News 4U! 
4,1932395171,Tue May 26 21:22:54 PDT 2009,NO_QUERY,haidalat49,Y!:I'm just a little bit caught in the middle Life is a maze and love is a riddle 
4,1984969501,Sun May 31 16:10:04 PDT 2009,NO_QUERY,PinkOliveFamily,@TWTRCON  here is to #140smiles ~ sounds great.. woot to operation smile
4,1468280304,Tue Apr 07 00:43:09 PDT 2009,NO_QUERY,jlee1611,@mileycyrus counting sheep doesn't work.. Trick is.. Trying to stay awake. 
4,1470154092,Tue Apr 07 08:30:32 PDT 2009,NO_QUERY,Sion71,"@richardbarley - I know you are manic so no urgency, but I am sure that I have my settings wrong, I am about ten mins delayed on msgs "
4,1965564032,Fri May 29 16:08:33 PDT 2009,NO_QUERY,morningsting,Off to the commissary to do some grocery shopping 
4,1550816349,Sat Apr 18 07:20:51 PDT 2009,NO_QUERY,magtastic,"@tamre good, there's no other way to be.  "
0,1966065003,Fri May 29 17:03:27 PDT 2009,NO_QUERY,Ingenious_mind,@c0oki3 u think u have bills Ha!Ii just finished paying mine that's y I'm broke 
4,1993814231,Mon Jun 01 10:58:23 PDT 2009,NO_QUERY,Vavavanessa,@trvsbrkr riiight here!! 
0,2187411467,Mon Jun 15 20:14:34 PDT 2009,NO_QUERY,ChrisNei,Horror of 59 broke up  i really liked them.
4,1880655841,Fri May 22 02:01:19 PDT 2009,NO_QUERY,massimodamico,Thank you for following me!  I will return later...
4,1759541462,Sun May 10 19:26:33 PDT 2009,NO_QUERY,PaigeDudney,@tinkerbel1013 trï¿½s excited about our upcoming rendezvous 
4,1957051619,Thu May 28 23:22:59 PDT 2009,NO_QUERY,GirlBB6,"Just finished listening to Cherry Martinez. Luved the topic tonite. As always, the topics are off the chain. "
0,1981777793,Sun May 31 09:52:21 PDT 2009,NO_QUERY,JulesJoyce,Don't throw it away 
0,1564351231,Mon Apr 20 03:03:44 PDT 2009,NO_QUERY,Moosydog,hello? we got school tomoz  i so dont want to go
0,2198867244,Tue Jun 16 16:41:06 PDT 2009,NO_QUERY,purple_tiger,@hipichic @rosa_deluxe @li8ertine Me four 
4,2063449907,Sun Jun 07 02:42:24 PDT 2009,NO_QUERY,benji_johansson,"A good night/morning, today...Sun, Bruce and good friends! "
0,2302337977,Tue Jun 23 16:40:04 PDT 2009,NO_QUERY,J_Logic,"@babyscratch a lil better not much tho, went from 45% to 55% "
0,2217665564,Wed Jun 17 21:11:52 PDT 2009,NO_QUERY,o0StacyRenee0o,one of my pet rats died 
0,2229446198,Thu Jun 18 15:44:22 PDT 2009,NO_QUERY,jiefu,"sorry @audiodidact for some reason I was not getting your twits to my phone. I have failed you, "
0,1973737564,Sat May 30 11:44:11 PDT 2009,NO_QUERY,oonceoonce,Techno bunny is missing fur on the top of his head. Did Wolfie do it or is it molting?! Vet appt tomorro. 
0,2250270127,Sat Jun 20 00:06:21 PDT 2009,NO_QUERY,NanunMaria,@leeminho. i wish i could see your bday party  hiks hiks by the way chukaeooo oppa
4,2191324870,Tue Jun 16 05:02:04 PDT 2009,NO_QUERY,nelly_uk7,going to meet my bro for lunch 
0,2220998428,Thu Jun 18 04:28:28 PDT 2009,NO_QUERY,GRZMAN,Good afternoon folks. Its miserable weather today again. It started off okay but its now gone cloudy &amp; grey 
0,2260263302,Sat Jun 20 18:56:17 PDT 2009,NO_QUERY,Hugasaurus,(@nanananancy) I need a hug 
4,1881002222,Fri May 22 03:15:31 PDT 2009,NO_QUERY,NicoleArcano,@redallisonblack No wonder the finale was awesome. Everybody practiced a lot. 
0,2214632284,Wed Jun 17 17:01:02 PDT 2009,NO_QUERY,sarahhayes123,@theresabarlow the office feels empty without you 
0,1754397832,Sun May 10 06:07:47 PDT 2009,NO_QUERY,Kittay_,is wondering why your SUCH A JERK.. 
4,2002971803,Tue Jun 02 05:35:56 PDT 2009,NO_QUERY,broganss,@danielakrocks i know ...its so painful. been avoinding going outside since sunday lol. but no worries next time ill have factor 30 on 
4,1969299484,Fri May 29 23:36:18 PDT 2009,NO_QUERY,epcotx,"@JBThoth  With warm gratitude!  Thank you for your kind  friendship, fellow Twitterer!   Cheers!  "
4,1825914955,Sun May 17 07:12:31 PDT 2009,NO_QUERY,lynlasneski,Going to go join mom in the hot tub now....   hope you all have ANOTHER day of ordinary miracles again.  
0,1955794983,Thu May 28 20:38:13 PDT 2009,NO_QUERY,henryb35,@samanthakellar fuhhh u are? U have to be 21 for the vip thing  u already bought it?
4,1974724349,Sat May 30 13:43:03 PDT 2009,NO_QUERY,Sir_Banselot,"@mileycyrus yeah i think ure right, theres also that thing with all the wigs "
4,2186931337,Mon Jun 15 19:32:40 PDT 2009,NO_QUERY,The_Black_Widow,"@Roses_Are_Red Hey, that's usually my line! lol kidding! Let's go "
4,1957276793,Fri May 29 00:01:32 PDT 2009,NO_QUERY,Sweet_salt,the weather is beatiful now  someone sings . how cool is that!
4,1969267956,Fri May 29 23:30:38 PDT 2009,NO_QUERY,kerrimercury,"Up, flowers, new puzzle, sushi, ice cream, fwends, finished old puzzle. Great day!!! "
4,1999630013,Mon Jun 01 20:33:01 PDT 2009,NO_QUERY,MrPaulEvans,@IMEDUCATEDNSEXI you too boo night night 
4,1793309388,Thu May 14 02:11:29 PDT 2009,NO_QUERY,MizzNiNi,Going to say my prayers and go to sleep! 
0,1992135338,Mon Jun 01 08:15:34 PDT 2009,NO_QUERY,SebastianDiaz87,The one day I need to upload pictures for metromix...my Internet fails.... 
0,2216803887,Wed Jun 17 19:59:33 PDT 2009,NO_QUERY,radseed,#uknowuliveinthehood when all the corner stores and family owned businesses around when you were growin up are gone 
0,2198748012,Tue Jun 16 16:30:52 PDT 2009,NO_QUERY,krayzboy,"@MariahCarey I LOVED the song, but the remix is SO NOT necessary! "
4,2000070526,Mon Jun 01 21:21:06 PDT 2009,NO_QUERY,kmyakamo,Ahhhhh. I love this Conan. 
4,1825660550,Sun May 17 06:27:09 PDT 2009,NO_QUERY,TheFilmo,"Musica has a DVD sale to die for, ill show you what I'm talking bout tomorrow. I'm watching Heroes season 3 for the rest of the day. "
4,1793776210,Thu May 14 03:57:14 PDT 2009,NO_QUERY,IndahDropbear,#WhyITweet because I like to think someone cares 
0,2180422798,Mon Jun 15 10:27:00 PDT 2009,NO_QUERY,blottedcopybook,@FairCakeLondon Angel food cake has me intrigued! My last creme brulee turned out quite runny though. I am no domestic diva 
4,1976659861,Sat May 30 18:42:14 PDT 2009,NO_QUERY,arleentania,Drama musicalnya sukses!! Last night was AWESOME. Thanks God &amp; thanks to all Hilang's cast &amp; crew. Great job guys!! Terus layani Tuhan ya 
4,2062734190,Sun Jun 07 00:07:38 PDT 2009,NO_QUERY,Keepclosed,My sleeping schedual is getting much better  Im hoping tomorrow is good. Goodnightz ;)
0,2064070304,Sun Jun 07 05:07:15 PDT 2009,NO_QUERY,Betanin,Sunday but feels like monday :O :| 
4,2063908567,Sun Jun 07 04:32:35 PDT 2009,NO_QUERY,_saffron,Essay limit 2000 words. My count: 1999. 
4,1957762824,Fri May 29 01:31:56 PDT 2009,NO_QUERY,FoOie,@jwillock haha its okay  good to know u got one! didn't expect it to finish so fast.. Twitter's just great for things like this..
4,2057514076,Sat Jun 06 13:08:42 PDT 2009,NO_QUERY,hayleytodd,Lol @megasenter OMG DON'T TRUST ME IS ON THE RADIO! 
0,2225371100,Thu Jun 18 10:38:19 PDT 2009,NO_QUERY,zoe_adams,Absolutely shatterd!! Will find out if i'm made redundant tommorrow 
0,2066300218,Sun Jun 07 10:15:31 PDT 2009,NO_QUERY,laurenzo10,@shannangelo WHAT?! omfg bailey...  I hope you find her!
4,2001466644,Tue Jun 02 00:59:00 PDT 2009,NO_QUERY,lejunkdrawer,"@brinshannara I guess...I dunno, she just catches a lot of flack. It's not her fault the story is told from Olivia's POV. "
4,2068255036,Sun Jun 07 13:46:02 PDT 2009,NO_QUERY,niamalikadixon,"Listening to Jimi Hendrix, Bold As Love and shooting photos in my backyard for my photoblog. I'm bold as love, baby. Bold as love. "
4,1968026801,Fri May 29 20:37:44 PDT 2009,NO_QUERY,Marcelina88,Going to Disneyland tomorrow! 
0,2195502416,Tue Jun 16 11:13:02 PDT 2009,NO_QUERY,Robynsmama,@KristinRose1 oh no. I love that place 
4,2044631402,Fri Jun 05 09:37:14 PDT 2009,NO_QUERY,libertygirle,@Bettyc912 @arosefull @sara3isenough thanks for the #followfriday love! you girls are AWESOME!  luff you!  
0,1695725555,Mon May 04 06:48:33 PDT 2009,NO_QUERY,leirza,my day at the baltic: http://linoleumknife.blogspot.com/  no i did not see any vikings 
0,1685732741,Sun May 03 01:47:57 PDT 2009,NO_QUERY,njirlandez,3 more weeks! and i' done with these nonsense 
4,2001290831,Tue Jun 02 00:24:46 PDT 2009,NO_QUERY,lawbrainiac,"what the heck is refrewh???  Have you gone to school,at all in your lifetime LOL JK"
0,2204712421,Wed Jun 17 02:56:24 PDT 2009,NO_QUERY,fionaaa_,i really wanna know who's supporting TBS noww  they post blogs like 20 times a day and it keeps exciting me for nothing!
4,1680275929,Sat May 02 11:18:28 PDT 2009,NO_QUERY,ansharp,Just subbed to shirtfight.  Waiting for approval. 
4,2047391674,Fri Jun 05 13:35:00 PDT 2009,NO_QUERY,EKeane22,AC for the weekend  Hopefully to return a millionaire.
0,1573673066,Tue Apr 21 02:17:44 PDT 2009,NO_QUERY,mica_g,"rain rain, go away "
0,2262305422,Sat Jun 20 22:15:29 PDT 2009,NO_QUERY,Pink_luva_muchh,omg omg omg omg... this is so cool; funhouse music video... i only just found out that there was one   http://bit.ly/noYDO
0,1999666191,Mon Jun 01 20:36:44 PDT 2009,NO_QUERY,soulstaryx,Left side of chest hurts...gna swing by makati med after lunch for a quick check-up 
0,1834088874,Mon May 18 01:35:09 PDT 2009,NO_QUERY,tomrutters,@nqr the one on the spit? it was awful! i hated the cellar full of soon to be eaten people  great book though
0,2187847697,Mon Jun 15 20:53:56 PDT 2009,NO_QUERY,mohitthatte,"dang it, work kept me late, missed @iamknaan at the Apple store "
4,1753467820,Sun May 10 01:47:17 PDT 2009,NO_QUERY,jesicaca,"@johncmayer polyester, protester, quester, semester, sequester...hope this helps "
4,2055057654,Sat Jun 06 08:37:01 PDT 2009,NO_QUERY,ilanarahma,the parents are coming at 12:30. time to kiss butt 
0,2060794023,Sat Jun 06 19:35:25 PDT 2009,NO_QUERY,jonk,Not sure if I should check the door or not. I hate making a scene but I don't want a dinged door 
4,1468919769,Tue Apr 07 04:24:31 PDT 2009,NO_QUERY,beelarge,@TdMPhotography Oh sorry would have replied earlier BUT was flickin thru my wonderful new book of ideas 
0,2193145111,Tue Jun 16 08:03:28 PDT 2009,NO_QUERY,jwetzel,Locked out of my office (I think I lost my key) &amp; late for a call. Not the best way to start a day  #fb
4,1986425328,Sun May 31 18:49:07 PDT 2009,NO_QUERY,bconnors93,@AndyL19 That's the one I was looking for! Thanks  What one's do you have?
0,2005535758,Tue Jun 02 09:50:11 PDT 2009,NO_QUERY,BBHAAMM,"About 20 minutes of class left and i havent started on the rough draft  , oh pooooo"
4,2060959870,Sat Jun 06 19:54:41 PDT 2009,NO_QUERY,scraparcs,@Bird_Watching The Facebook URL is all messed up.  Try again? 
